Name,Year,Tn,Tx
Abetifi,2022-10-19,19.400000000000002,28
Abetifi,2022-10-20,20.400000000000002,29
Abetifi,2022-10-21,20.400000000000002,27.8
Abetifi,2022-10-22,21,29.2
Abetifi,2022-10-23,19.7,29.2
Abetifi,2022-10-24,21,29.6
Abetifi,2022-10-25,21.5,28.5
Abetifi,2022-10-26,21.2,29.5
Abetifi,2022-10-27,21.8,30.5
Abetifi,2022-10-28,21.5,31
Abetifi,2022-10-29,21.6,30.8
Abetifi,2022-10-30,21.8,30.7
Abetifi,2022-10-31,22,29.3
Abetifi,2022-11-01,22,29.5
Abetifi,2022-11-02,21.6,30
Abetifi,2022-11-03,21.5,30.8
Abetifi,2022-11-04,21.8,29.7
Abetifi,2022-11-05,21.400000000000002,30.400000000000002
Abetifi,2022-11-06,21.8,29.7
Abetifi,2022-11-07,21.3,31
Abetifi,2022-11-08,21.400000000000002,31.2
Abetifi,2022-11-09,22,30.7
Abetifi,2022-11-10,21.400000000000002,30.8
Abetifi,2022-11-11,20.3,30.2
Abetifi,2022-11-12,21.5,28
Abetifi,2022-11-13,20.6,29.8
Abetifi,2022-11-14,21.3,29.6
Abetifi,2022-11-15,21,29.400000000000002
Abetifi,2022-11-16,21.3,29.6
Abetifi,2022-11-17,20.900000000000002,30.1
Abetifi,2022-11-18,21.5,29.7
Abetifi,2022-11-19,21.6,29.5
Abetifi,2022-11-20,20.5,29.5
Abetifi,2022-11-21,21,30.1
Abetifi,2022-11-22,21.1,29.8
Abetifi,2022-11-23,21.3,30.2
Abetifi,2022-11-24,21.2,29.5
Abetifi,2022-11-25,21.5,30
Abetifi,2022-11-26,21.400000000000002,30.3
Abetifi,2022-11-27,21.5,29.5
Abetifi,2022-11-28,21.5,28.5
Abetifi,2022-11-29,20.8,29.5
Abetifi,2022-11-30,21,29.8
Abetifi,NA,NA,NA
Abetifi,2022-12-01,21.3,29
Abetifi,2022-12-02,21.5,28.5
Abetifi,2022-12-03,20.5,27.3
Abetifi,2022-12-04,22,29.5
Abetifi,2022-12-05,21.400000000000002,29.6
Abetifi,2022-12-06,21.5,30.5
Abetifi,2022-12-07,22,30.5
Abetifi,2022-12-08,21.5,30.6
Abetifi,2022-12-09,21,30.3
Abetifi,2022-12-10,22,30
Abetifi,2022-12-11,21.7,30.2
Abetifi,2022-12-12,21.6,29.8
Abetifi,2022-12-13,21.8,30.400000000000002
Abetifi,2022-12-14,21.6,30.5
Abetifi,2022-12-15,21.8,31
Abetifi,2022-12-16,21.8,30.5
Abetifi,2022-12-17,21.8,30.2
Abetifi,2022-12-18,22.1,30
Abetifi,2022-12-19,21.400000000000002,30
Abetifi,2022-12-20,20.900000000000002,30
Abetifi,2022-12-21,21.5,30.400000000000002
Abetifi,2022-12-22,21.1,30
Abetifi,2022-12-23,21.8,29.5
Abetifi,2022-12-24,20.5,28.900000000000002
Abetifi,2022-12-25,20.1,30.8
Abetifi,2022-12-26,21.5,31
Abetifi,2022-12-27,22,30.6
Abetifi,2022-12-28,22.3,32.2
Abetifi,2022-12-29,21.8,32
Abetifi,2022-12-30,21.7,30.8
Abetifi,2022-12-31,21,30.7
Abetifi,2023-01-01,20.8,30.5
Abetifi,2023-01-02,19.7,30.5
Abetifi,2023-01-03,19.2,30
Abetifi,2023-01-04,20.6,30.400000000000002
Abetifi,2023-01-05,22.2,31.2
Abetifi,2023-01-06,22,31.3
Abetifi,2023-01-07,21.400000000000002,31.6
Abetifi,2023-01-08,21.900000000000002,31.8
Abetifi,2023-01-09,21.5,32
Abetifi,2023-01-10,20.900000000000002,31.7
Abetifi,2023-01-11,21.1,31
Abetifi,2023-01-12,21.1,32.4
Abetifi,2023-01-13,21,31.3
Abetifi,2023-01-14,21,32
Abetifi,2023-01-15,21.400000000000002,31
Abetifi,2023-01-16,21.400000000000002,31.6
Abetifi,2023-01-17,21.8,31.2
Abetifi,2023-01-18,21.5,31.5
Abetifi,2023-01-19,22,31.8
Abetifi,2023-01-20,22.400000000000002,32.4
Abetifi,2023-01-21,22,31.6
Abetifi,2023-01-22,22.5,32
Abetifi,2023-01-23,22,30.2
Abetifi,2023-01-24,22.2,32.4
Abetifi,2023-01-25,21.5,32.8
Abetifi,2023-01-26,22.2,32.5
Abetifi,2023-01-27,22.3,32
Abetifi,2023-01-28,21.900000000000002,31
Abetifi,2023-01-29,21.5,30.2
Abetifi,2023-01-30,21.8,32.5
Abetifi,2023-01-31,21.400000000000002,32
Abetifi,2023-02-01,21,32.2
Abetifi,2023-02-02,21.5,30.5
Abetifi,2023-02-03,22.2,31.5
Abetifi,2023-02-04,22.2,31
Abetifi,2023-02-05,21.8,31.3
Abetifi,2023-02-06,21.900000000000002,32
Abetifi,2023-02-07,20.5,30.6
Abetifi,2023-02-08,21.6,29.900000000000002
Abetifi,2023-02-09,21.2,30.400000000000002
Abetifi,2023-02-10,21.8,32
Abetifi,2023-02-11,22.1,32.5
Abetifi,2023-02-12,22.7,32.5
Abetifi,2023-02-13,22.6,32
Abetifi,2023-02-14,22.400000000000002,32
Abetifi,2023-02-15,22.5,31.6
Abetifi,2023-02-16,21.1,31.8
Abetifi,2023-02-17,22.400000000000002,31
Abetifi,2023-02-18,22.2,32
Abetifi,2023-02-19,23.6,31.6
Abetifi,2023-02-20,22.2,33.2
Abetifi,2023-02-21,22.1,33
Abetifi,2023-02-22,22.900000000000002,32.2
Abetifi,2023-02-23,23,33.4
Abetifi,2023-02-24,23.2,32.6
Abetifi,2023-02-25,22.2,33
Abetifi,2023-02-26,22,32.7
Abetifi,2023-02-27,22.3,32.5
Abetifi,2023-02-28,20.5,33.5
Abetifi,NA,NA,NA
Abetifi,NA,NA,NA
Abetifi,NA,NA,NA
Abetifi,2023-03-01,21.3,32.6
Abetifi,2023-03-02,22.8,32
Abetifi,2023-03-03,22.5,30.6
Abetifi,2023-03-04,22.8,31.5
Abetifi,2023-03-05,21.5,31.5
Abetifi,2023-03-06,22,32.2
Abetifi,2023-03-07,22.8,29.1
Abetifi,2023-03-08,22.6,31.5
Abetifi,2023-03-09,22.6,30.5
Abetifi,2023-03-10,20,29.400000000000002
Abetifi,2023-03-11,22.5,31.400000000000002
Abetifi,2023-03-12,18.900000000000002,30.5
Abetifi,2023-03-13,22.5,31.6
Abetifi,2023-03-14,21.8,31
Abetifi,2023-03-15,22,30.7
Abetifi,2023-03-16,19.6,30.5
Abetifi,2023-03-17,22.5,31.5
Abetifi,2023-03-18,21.900000000000002,29.7
Abetifi,2023-03-19,20.7,31
Abetifi,2023-03-20,21.8,31.5
Abetifi,2023-03-21,22,31.5
Abetifi,2023-03-22,22.5,25
Abetifi,2023-03-23,20.7,31.5
Abetifi,2023-03-24,21.5,28.5
Abetifi,2023-03-25,20.6,29.6
Abetifi,2023-03-26,21.400000000000002,30.2
Abetifi,2023-03-27,20.3,29.7
Abetifi,2023-03-28,21.6,31
Abetifi,2023-03-29,22,31
Abetifi,2023-03-30,22.2,30.8
Abetifi,2023-03-31,22.400000000000002,30.5
Abetifi,2023-04-01,22.5,31
Abetifi,2023-04-02,21,31.5
Abetifi,2023-04-03,21.3,30.2
Abetifi,2023-04-04,19.3,30.5
Abetifi,2023-04-05,22.400000000000002,30.8
Abetifi,2023-04-06,22,30.2
Abetifi,2023-04-07,21.2,30.6
Abetifi,2023-04-08,21.1,30.7
Abetifi,2023-04-09,21.5,27
Abetifi,2023-04-10,19.900000000000002,29.5
Abetifi,2023-04-11,21.7,31.5
Abetifi,2023-04-12,22.5,30.2
Abetifi,2023-04-13,22.6,31.5
Abetifi,2023-04-14,19.900000000000002,32.2
Abetifi,2023-04-15,23,30.1
Abetifi,2023-04-16,22.400000000000002,31.400000000000002
Abetifi,2023-04-17,21.3,29.5
Abetifi,2023-04-18,22.3,30.7
Abetifi,2023-04-19,22.8,31.5
Abetifi,2023-04-20,22,29.5
Abetifi,2023-04-21,22,32.6
Abetifi,2023-04-22,22.8,31.400000000000002
Abetifi,2023-04-23,23,31.5
Abetifi,2023-04-24,20,31
Abetifi,2023-04-25,22.5,31.6
Abetifi,2023-04-26,19.6,28
Abetifi,2023-04-27,21.900000000000002,29.5
Abetifi,2023-04-28,22,30.2
Abetifi,2023-04-29,22.6,29.5
Abetifi,2023-04-30,19,29.5
Abetifi,NA,NA,NA
Abetifi,2023-05-01,22.3,29.5
Abetifi,2023-05-02,22,30.5
Abetifi,2023-05-03,22.3,31
Abetifi,2023-05-04,22.3,30.7
Abetifi,2023-05-05,19.8,30
Abetifi,2023-05-06,22.3,30
Abetifi,2023-05-07,21.400000000000002,30
Abetifi,2023-05-08,22.5,31
Abetifi,2023-05-09,22.5,31.5
Abetifi,2023-05-10,22.1,31.2
Abetifi,2023-05-11,22.7,31.2
Abetifi,2023-05-12,22.8,31.2
Abetifi,2023-05-13,22.7,30
Abetifi,2023-05-14,22,30.3
Abetifi,2023-05-15,22.5,23.7
Abetifi,2023-05-16,19.3,29.8
Abetifi,2023-05-17,22.5,30
Abetifi,2023-05-18,23,28.5
Abetifi,2023-05-19,20.6,29.3
Abetifi,2023-05-20,22,28.5
Abetifi,2023-05-21,21.900000000000002,28.7
Abetifi,2023-05-22,22.1,29
Abetifi,2023-05-23,21.7,29
Abetifi,2023-05-24,22.5,29.3
Abetifi,2023-05-25,23,29.5
Abetifi,2023-05-26,22.5,31
Abetifi,2023-05-27,22.5,27.2
Abetifi,2023-05-28,22.8,29.5
Abetifi,2023-05-29,22.5,29.5
Abetifi,2023-05-30,21.8,28.8
Abetifi,2023-05-31,22.400000000000002,30.5
Abetifi,2023-06-01,21.3,26.8
Abetifi,2023-06-02,21.8,28.5
Abetifi,2023-06-03,21.7,29
Abetifi,2023-06-04,22,30.5
Abetifi,2023-06-05,22.2,30.3
Abetifi,2023-06-06,22,27.5
Abetifi,2023-06-07,20.8,26
Abetifi,2023-06-08,21.7,27.7
Abetifi,2023-06-09,21.5,29
Abetifi,2023-06-10,22.2,29
Abetifi,2023-06-11,19,26.5
Abetifi,2023-06-12,20.2,28.8
Abetifi,2023-06-13,20.2,28.5
Abetifi,2023-06-14,20.2,27.7
Abetifi,2023-06-15,21,27
Abetifi,2023-06-16,21.1,27.5
Abetifi,2023-06-17,21.8,27.7
Abetifi,2023-06-18,21.6,29
Abetifi,2023-06-19,19.8,26
Abetifi,2023-06-20,20.8,26.6
Abetifi,2023-06-21,21,27
Abetifi,2023-06-22,19.400000000000002,26.5
Abetifi,2023-06-23,21,27.6
Abetifi,2023-06-24,20.5,24.6
Abetifi,2023-06-25,19,26
Abetifi,2023-06-26,19.6,26
Abetifi,2023-06-27,19.5,26.5
Abetifi,2023-06-28,19.1,25.5
Abetifi,2023-06-29,19,27
Abetifi,2023-06-30,20.400000000000002,28.1
Abetifi,NA,NA,NA
Abetifi,2023-07-01,20.8,28.3
Abetifi,2023-07-02,20.5,27.6
Abetifi,2023-07-03,20.8,28.7
Abetifi,2023-07-04,21.2,28.5
Abetifi,2023-07-05,20.8,27.8
Abetifi,2023-07-06,21.2,29
Abetifi,2023-07-07,21,27.1
Abetifi,2023-07-08,20.7,26.1
Abetifi,2023-07-09,20.400000000000002,28.5
Abetifi,2023-07-10,21.2,27.8
Abetifi,2023-07-11,20.8,27.5
Abetifi,2023-07-12,21,25.1
Abetifi,2023-07-13,19.2,27
Abetifi,2023-07-14,19.1,28.5
Abetifi,2023-07-15,21.2,27.3
Abetifi,2023-07-16,21.400000000000002,26.5
Abetifi,2023-07-17,21.3,27.1
Abetifi,2023-07-18,21.3,27.1
Abetifi,2023-07-19,21.8,25.5
Abetifi,2023-07-20,21.2,27.6
Abetifi,2023-07-21,21.2,27.400000000000002
Abetifi,2023-07-22,21.2,27
Abetifi,2023-07-23,20.7,24.7
Abetifi,2023-07-24,21.2,24.5
Abetifi,2023-07-25,21,27.5
Abetifi,2023-07-26,21.3,27.5
Abetifi,2023-07-27,21.8,27.7
Abetifi,2023-07-28,21.3,27.6
Abetifi,2023-07-29,20.900000000000002,27.5
Abetifi,2023-07-30,21,26.5
Abetifi,2023-07-31,21.7,28
Abetifi,2023-08-01,21.400000000000002,27
Abetifi,2023-08-02,19.6,25.3
Abetifi,2023-08-03,20.2,24.8
Abetifi,2023-08-04,19.8,26.1
Abetifi,2023-08-05,20.3,26.400000000000002
Abetifi,2023-08-06,20.3,26.5
Abetifi,2023-08-07,21.2,26
Abetifi,2023-08-08,20.5,27
Abetifi,2023-08-09,20.6,25.5
Abetifi,2023-08-10,19.8,24.8
Abetifi,2023-08-11,19.8,27.2
Abetifi,2023-08-12,20.6,26.2
Abetifi,2023-08-13,20,24.400000000000002
Abetifi,2023-08-14,19.7,24
Abetifi,2023-08-15,19.8,24.8
Abetifi,2023-08-16,20.3,28
Abetifi,2023-08-17,18.5,27.2
Abetifi,2023-08-18,20.2,26
Abetifi,2023-08-19,20.400000000000002,25.5
Abetifi,2023-08-20,18.8,27.5
Abetifi,2023-08-21,21.400000000000002,27.5
Abetifi,2023-08-22,21,27.6
Abetifi,2023-08-23,21.5,27
Abetifi,2023-08-24,21.3,25.6
Abetifi,2023-08-25,21.5,29
Abetifi,2023-08-26,21.5,27.6
Abetifi,2023-08-27,21,28
Abetifi,2023-08-28,21.400000000000002,27
Abetifi,2023-08-29,21.1,27.3
Abetifi,2023-08-30,21.400000000000002,27.6
Abetifi,2023-08-31,20.6,27
Abetifi,2023-09-01,20.3,27
Abetifi,2023-09-02,20.8,27
Abetifi,2023-09-03,19.7,25.8
Abetifi,2023-09-04,20,26.5
Abetifi,2023-09-05,20.5,27.6
Abetifi,2023-09-06,20.400000000000002,27.5
Abetifi,2023-09-07,21.5,28.1
Abetifi,2023-09-08,21.3,28.8
Abetifi,2023-09-09,20.6,25
Abetifi,2023-09-10,19.7,27.2
Abetifi,2023-09-11,21.8,29.3
Abetifi,2023-09-12,22,26.5
Abetifi,2023-09-13,18.8,25.400000000000002
Abetifi,2023-09-14,18.8,28
Abetifi,2023-09-15,21.2,26.8
Abetifi,2023-09-16,21.3,27.6
Abetifi,2023-09-17,21.2,25.5
Abetifi,2023-09-18,20.900000000000002,26.6
Abetifi,2023-09-19,20.8,27
Abetifi,2023-09-20,20.2,27.5
Abetifi,2023-09-21,20.2,28
Abetifi,2023-09-22,21.8,24.8
Abetifi,2023-09-23,19,26.5
Abetifi,2023-09-24,20.6,27.8
Abetifi,2023-09-25,21.3,29.6
Abetifi,2023-09-26,21,29
Abetifi,2023-09-27,21.400000000000002,30
Abetifi,2023-09-28,21.8,29
Abetifi,2023-09-29,21.7,28.1
Abetifi,2023-09-30,20.8,28.7
Abetifi,NA,NA,NA
Abetifi,2023-10-01,21.900000000000002,29.5
Abetifi,2023-10-02,21.5,29.6
Abetifi,2023-10-03,21.7,27.6
Abetifi,2023-10-04,21.3,26.7
Abetifi,2023-10-05,21.400000000000002,24.8
Abetifi,2023-10-06,20.400000000000002,26.5
Abetifi,2023-10-07,21.8,27.900000000000002
Abetifi,2023-10-08,21,27
Abetifi,2023-10-09,21.5,28.2
Abetifi,2023-10-10,22,29.6
Abetifi,2023-10-11,21.5,29.2
Abetifi,2023-10-12,19,27.8
Abetifi,2023-10-13,20.5,27.5
Abetifi,2023-10-14,22.6,28.6
Abetifi,2023-10-15,21.8,28.5
Abetifi,2023-10-16,21.5,29
Abetifi,2023-10-17,21,27.1
Abetifi,2023-10-18,21.3,29.8
Abetifi,2023-10-19,21.2,28
Abetifi,2023-10-20,21.3,28.6
Abetifi,2023-10-21,21.3,28.8
Abetifi,2023-10-22,22.1,30.3
Abetifi,2023-10-23,21.2,29.3
Abetifi,2023-10-24,21.8,26
Abetifi,2023-10-25,22.1,30
Abetifi,2023-10-26,20.7,29
Abetifi,2023-10-27,21.6,29.5
Abetifi,2023-10-28,20.8,30
Abetifi,2023-10-29,21.5,30
Abetifi,2023-10-30,21.5,30.8
Abetifi,2023-10-31,21.8,27.5
Abetifi,2023-11-01,22,29
Abetifi,2023-11-02,21.7,30.400000000000002
Abetifi,2023-11-03,21.400000000000002,29.400000000000002
Abetifi,2023-11-04,22.1,30
Abetifi,2023-11-05,21.2,30.5
Abetifi,2023-11-06,22.5,31.3
Abetifi,2023-11-07,22.5,31.8
Abetifi,2023-11-08,22,30.400000000000002
Abetifi,2023-11-09,21.7,30
Abetifi,2023-11-10,21.5,29.5
Abetifi,2023-11-11,21.5,29.2
Abetifi,2023-11-12,22.1,30.8
Abetifi,2023-11-13,21,30.7
Abetifi,2023-11-14,22,30.8
Abetifi,2023-11-15,21.7,30
Abetifi,2023-11-16,20.5,30.8
Abetifi,2023-11-17,22,31.8
Abetifi,2023-11-18,22.5,31
Abetifi,2023-11-19,22,30.8
Abetifi,2023-11-20,22.2,31.400000000000002
Abetifi,2023-11-21,22.3,31.8
Abetifi,2023-11-22,22.8,31.7
Abetifi,2023-11-23,22.5,30.7
Abetifi,2023-11-24,22.400000000000002,31
Abetifi,2023-11-25,21.5,30.7
Abetifi,2023-11-26,22,28.900000000000002
Abetifi,2023-11-27,20.3,28.5
Abetifi,2023-11-28,21.6,28
Abetifi,2023-11-29,21.8,29.7
Abetifi,2023-11-30,22,30.5
Abetifi,NA,NA,NA
Abetifi,2023-12-01,22.2,30.3
Abetifi,2023-12-02,21.8,31.1
Abetifi,2023-12-03,21.5,30.5
Abetifi,2023-12-04,21.8,30.3
Abetifi,2023-12-05,21.8,31.7
Abetifi,2023-12-06,21.8,31.6
Abetifi,2023-12-07,22.2,30.2
Abetifi,2023-12-08,21.7,30
Abetifi,2023-12-09,22,30.900000000000002
Abetifi,2023-12-10,21.8,30.6
Abetifi,2023-12-11,22.1,31.5
Abetifi,2023-12-12,21.7,30.3
Abetifi,2023-12-13,21.5,30
Abetifi,2023-12-14,22.2,30.5
Abetifi,2023-12-15,22.5,30.6
Abetifi,2023-12-16,23.400000000000002,31.5
Abetifi,2023-12-17,23,31.2
Abetifi,2023-12-18,23.400000000000002,32
Abetifi,2023-12-19,22.400000000000002,31
Abetifi,2023-12-20,21.5,30.7
Abetifi,2023-12-21,19.900000000000002,31.2
Abetifi,2023-12-22,22.5,31.7
Abetifi,2023-12-23,24.5,32.9
Abetifi,2023-12-24,22.400000000000002,31.5
Abetifi,2023-12-25,21.7,32
Abetifi,2023-12-26,22.5,31.7
Abetifi,2023-12-27,22.3,31.5
Abetifi,2023-12-28,22.3,31.5
Abetifi,2023-12-29,22.5,30.8
Abetifi,2023-12-30,22.5,31.6
Abetifi,2023-12-31,22.400000000000002,31.8
Abetifi,2024-01-01,22.400000000000002,32.3
Abetifi,2024-01-02,22.900000000000002,32
Abetifi,2024-01-03,22.5,31.900000000000002
Abetifi,2024-01-04,22.2,32.2
Abetifi,2024-01-05,22,32.5
Abetifi,2024-01-06,22,30.400000000000002
Abetifi,2024-01-07,22.6,32.5
Abetifi,2024-01-08,22.7,31.3
Abetifi,2024-01-09,22.7,31.8
Abetifi,2024-01-10,20.8,31.2
Abetifi,2024-01-11,22,32.7
Abetifi,2024-01-12,22,31.2
Abetifi,2024-01-13,22,31.8
Abetifi,2024-01-14,21.7,31.7
Abetifi,2024-01-15,22.400000000000002,31.5
Abetifi,2024-01-16,22.2,31.400000000000002
Abetifi,2024-01-17,21.8,32
Abetifi,2024-01-18,21.400000000000002,31.1
Abetifi,2024-01-19,21.8,32.2
Abetifi,2024-01-20,22.400000000000002,32.2
Abetifi,2024-01-21,22.5,33
Abetifi,2024-01-22,22.400000000000002,33.7
Abetifi,2024-01-23,22.8,30.5
Abetifi,2024-01-24,22.6,33
Abetifi,2024-01-25,22.5,31
Abetifi,2024-01-26,22,31
Abetifi,2024-01-27,23.2,32.2
Abetifi,2024-01-28,22,31.5
Abetifi,2024-01-29,23,32.4
Abetifi,2024-01-30,22.5,33
Abetifi,2024-01-31,22.8,33
Abetifi,2024-02-01,23.2,33.2
Abetifi,2024-02-02,23.3,32.4
Abetifi,2024-02-03,23.3,32.5
Abetifi,2024-02-04,23.400000000000002,33
Abetifi,2024-02-05,23.5,31.8
Abetifi,2024-02-06,24.2,32
Abetifi,2024-02-07,23.7,33.4
Abetifi,2024-02-08,24,33.4
Abetifi,2024-02-09,22,33.8
Abetifi,2024-02-10,22.6,33.7
Abetifi,2024-02-11,23.2,34.300000000000004
Abetifi,2024-02-12,23.8,35
Abetifi,2024-02-13,24,35.300000000000004
Abetifi,2024-02-14,24.3,35.2
Abetifi,2024-02-15,24.2,35.5
Abetifi,2024-02-16,23.400000000000002,34.800000000000004
Abetifi,2024-02-17,23.6,32.8
Abetifi,2024-02-18,23.2,34.5
Abetifi,2024-02-19,23.400000000000002,34
Abetifi,2024-02-20,21.1,32.9
Abetifi,2024-02-21,23.3,32.5
Abetifi,2024-02-22,23.5,33.8
Abetifi,2024-02-23,24,35.4
Abetifi,2024-02-24,24.1,32.5
Abetifi,2024-02-25,23,31.5
Abetifi,2024-02-26,22.5,33
Abetifi,2024-02-27,23,33.1
Abetifi,2024-02-28,23.3,33.2
Abetifi,2024-02-29,23.2,33
Abetifi,NA,NA,NA
Abetifi,NA,NA,NA
Abetifi,2024-03-01,23,31
Abetifi,2024-03-02,22.7,33
Abetifi,2024-03-03,19.900000000000002,28.400000000000002
Abetifi,2024-03-04,22.5,33.2
Abetifi,2024-03-05,23.400000000000002,32.7
Abetifi,2024-03-06,20.8,32.4
Abetifi,2024-03-07,20.7,28.5
Abetifi,2024-03-08,21,30.400000000000002
Abetifi,2024-03-09,22.8,29.6
Abetifi,2024-03-10,22.7,34.5
Abetifi,2024-03-11,23.2,33.5
Abetifi,2024-03-12,23.8,31.3
Abetifi,2024-03-13,23.5,31.400000000000002
Abetifi,2024-03-14,23.5,32.5
Abetifi,2024-03-15,20.8,32.8
Abetifi,2024-03-16,23.400000000000002,33.5
Abetifi,2024-03-17,23.5,31.5
Abetifi,2024-03-18,23.5,31.5
Abetifi,2024-03-19,24,31.8
Abetifi,2024-03-20,23.6,31.5
Abetifi,2024-03-21,20.7,31.5
Abetifi,2024-03-22,21.3,30
Abetifi,2024-03-23,23.5,31
Abetifi,2024-03-24,22.7,33
Abetifi,2024-03-25,23,31.5
Abetifi,2024-03-26,23,31.900000000000002
Abetifi,2024-03-27,23.2,32.5
Abetifi,2024-03-28,23.8,31.5
Abetifi,2024-03-29,19.5,31.5
Abetifi,2024-03-30,22.400000000000002,30.7
Abetifi,2024-03-31,23.900000000000002,32.7
Abetifi,2024-04-01,23.400000000000002,32
Abetifi,2024-04-02,23.8,32.8
Abetifi,2024-04-03,23.5,30
Abetifi,2024-04-04,22.8,31.8
Abetifi,2024-04-05,23.2,32.5
Abetifi,2024-04-06,21.8,31
Abetifi,2024-04-07,21.5,32.5
Abetifi,2024-04-08,19.400000000000002,28.2
Abetifi,2024-04-09,18.900000000000002,30.6
Abetifi,2024-04-10,23.400000000000002,31.5
Abetifi,2024-04-11,20.5,29.2
Abetifi,2024-04-12,23,30.400000000000002
Abetifi,2024-04-13,23,31
Abetifi,2024-04-14,21.6,28.400000000000002
Abetifi,2024-04-15,21,31.5
Abetifi,2024-04-16,23.5,28.5
Abetifi,2024-04-17,23,31.5
Abetifi,2024-04-18,23,31.400000000000002
Abetifi,2024-04-19,24,32.4
Abetifi,2024-04-20,23.8,32.3
Abetifi,2024-04-21,23.7,32
Abetifi,2024-04-22,20,31.5
Abetifi,2024-04-23,23.5,29.400000000000002
Abetifi,2024-04-24,21.3,31
Abetifi,2024-04-25,23.5,31
Abetifi,2024-04-26,23.8,31.6
Abetifi,2024-04-27,23.8,32
Abetifi,2024-04-28,24,31.2
Abetifi,2024-04-29,24,30.5
Abetifi,2024-04-30,23.8,32.2
Abetifi,NA,NA,NA
Abetifi,2024-05-01,23.2,30.8
Abetifi,2024-05-02,23.2,30.6
Abetifi,2024-05-03,23,31.5
Abetifi,2024-05-04,23.400000000000002,32.2
Abetifi,2024-05-05,23.7,33
Abetifi,2024-05-06,23.8,30.5
Abetifi,2024-05-07,23.5,32.6
Abetifi,2024-05-08,23.3,32
Abetifi,2024-05-09,22.6,30.7
Abetifi,2024-05-10,23,33.2
Abetifi,2024-05-11,23,32
Abetifi,2024-05-12,21,31.5
Abetifi,2024-05-13,23,29
Abetifi,2024-05-14,22.400000000000002,32.5
Abetifi,2024-05-15,23.400000000000002,32.2
Abetifi,2024-05-16,22.900000000000002,29.2
Abetifi,2024-05-17,19.400000000000002,28.5
Abetifi,2024-05-18,23.5,30
Abetifi,2024-05-19,22.5,31.1
Abetifi,2024-05-20,23,31.5
Abetifi,2024-05-21,23.1,31.2
Abetifi,2024-05-22,23.5,28.3
Abetifi,2024-05-23,21.2,30.7
Abetifi,2024-05-24,22.7,31.5
Abetifi,2024-05-25,22.8,25.900000000000002
Abetifi,2024-05-26,20.7,29
Abetifi,2024-05-27,21.1,29.900000000000002
Abetifi,2024-05-28,22,29.3
Abetifi,2024-05-29,22.8,30
Abetifi,2024-05-30,22.6,30.8
Abetifi,2024-05-31,21.3,30
Abetifi,2024-06-01,22.5,29.1
Abetifi,2024-06-02,21.5,28.5
Abetifi,2024-06-03,22.5,30.3
Abetifi,2024-06-04,22.8,30.5
Abetifi,2024-06-05,22,31
Abetifi,2024-06-06,22.2,29.5
Abetifi,2024-06-07,22,30
Abetifi,2024-06-08,22,30
Abetifi,2024-06-09,19.5,28.7
Abetifi,2024-06-10,22,30.2
Abetifi,2024-06-11,21.8,29.7
Abetifi,2024-06-12,21.400000000000002,29
Abetifi,2024-06-13,22,29.5
Abetifi,2024-06-14,21.6,28.2
Abetifi,2024-06-15,19.3,27.3
Abetifi,2024-06-16,21.3,28.6
Abetifi,2024-06-17,21.3,29.3
Abetifi,2024-06-18,21.8,28.5
Abetifi,2024-06-19,22.400000000000002,30
Abetifi,2024-06-20,22,29.400000000000002
Abetifi,2024-06-21,21,28.400000000000002
Abetifi,2024-06-22,21,28.8
Abetifi,2024-06-23,21.5,28.5
Abetifi,2024-06-24,22.1,29.6
Abetifi,2024-06-25,20.2,26
Abetifi,2024-06-26,20.3,29.6
Abetifi,2024-06-27,21.8,27.400000000000002
Abetifi,2024-06-28,21.5,28.8
Abetifi,2024-06-29,21.900000000000002,28.5
Abetifi,2024-06-30,21,27
Abetifi,NA,NA,NA
Ada,2021-01-01,28.3,32.3
Ada,2021-01-02,28.5,32
Ada,2021-01-03,28.3,32.2
Ada,2021-01-04,27.900000000000002,32.3
Ada,2021-01-05,27.2,32.3
Ada,2021-01-06,27.7,32.6
Ada,2021-01-07,24,30.3
Ada,2021-01-08,27,31.900000000000002
Ada,2021-01-09,26.2,31
Ada,2021-01-10,26.400000000000002,31.3
Ada,2021-01-11,26.5,30.5
Ada,2021-01-12,26.1,30.8
Ada,2021-01-13,25.900000000000002,31.3
Ada,2021-01-14,26.400000000000002,30.400000000000002
Ada,2021-01-15,26.3,30.900000000000002
Ada,2021-01-16,26.8,31.400000000000002
Ada,2021-01-17,27.3,30.5
Ada,2021-01-18,27.1,30.2
Ada,2021-01-19,27,31
Ada,2021-01-20,27,31.3
Ada,2021-01-21,27.1,31.400000000000002
Ada,2021-01-22,27.3,31.400000000000002
Ada,2021-01-23,26.2,30.900000000000002
Ada,2021-01-24,27.1,30.7
Ada,2021-01-25,26.1,31.3
Ada,2021-01-26,27.3,32
Ada,2021-01-27,28.1,31.8
Ada,2021-01-28,28.3,32.4
Ada,2021-01-29,28.3,32.3
Ada,2021-01-30,26.1,32
Ada,2021-01-31,28.400000000000002,32.9
Ada,2021-02-01,27.5,32
Ada,2021-02-02,28.6,32.4
Ada,2021-02-03,28.7,33
Ada,2021-02-04,28.5,32.5
Ada,2021-02-05,28.7,33
Ada,2021-02-06,28.400000000000002,32.9
Ada,2021-02-07,28.3,32.2
Ada,2021-02-08,21,30.8
Ada,2021-02-09,26.400000000000002,31.900000000000002
